unknown_total_rating,unknown_rating_count,Action_total_rating,Action_rating_count,Adventure_total_rating,Adventure_rating_count,Animation_total_rating,Animation_rating_count,Children's_total_rating,Children's_rating_count,Comedy_total_rating,Comedy_rating_count,Crime_total_rating,Crime_rating_count,Documentary_total_rating,Documentary_rating_count,Drama_total_rating,Drama_rating_count,Fantasy_total_rating,Fantasy_rating_count,Film-Noir_total_rating,Film-Noir_rating_count,Horror_total_rating,Horror_rating_count,Musical_total_rating,Musical_rating_count,Mystery_total_rating,Mystery_rating_count,Romance_total_rating,Romance_rating_count,Sci-Fi_total_rating,Sci-Fi_rating_count,Thriller_total_rating,Thriller_rating_count,War_total_rating,War_rating_count,Western_total_rating,Western_rating_count
0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,11.0,0.0,0.0,0.0,0.0,124,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,42,10,10.0,2.0,5.0,1.0,20.0,4.0,0.0,0.0
0.0,0.0,29.0,8.0,14.0,4.0,0.0,0.0,3.0,1.0,40.0,11.0,12.0,3.0,0.0,0.0,107,28,3.0,1.0,8.0,2.0,6.0,2.0,2.0,1.0,16.0,4.0,40,11,25.0,7.0,40.0,11.0,42.0,11.0,4.0,1.0
0.0,0.0,46.0,12.0,29.0,8.0,5.0,1.0,11.0,3.0,21.0,6.0,12.0,3.0,0.0,0.0,32,8,6.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,24,6,24.0,6.0,24.0,7.0,18.0,4.0,0.0,0.0
0.0,0.0,90.0,26.0,39.0,14.0,3.0,1.0,8.0,3.0,133.0,33.0,75.0,18.0,18.0,4.0,280,72,2.0,1.0,49.0,11.0,16.0,4.0,17.0,4.0,61.0,15.0,101,26,85.0,24.0,143.0,36.0,78.0,21.0,18.0,4.0
0.0,0.0,59.0,18.0,36.0,10.0,8.0,2.0,16.0,4.0,65.0,18.0,16.0,4.0,0.0,0.0,110,30,0.0,0.0,4.0,1.0,3.0,1.0,4.0,1.0,25.0,7.0,52,14,30.0,8.0,62.0,20.0,16.0,4.0,0.0,0.0
0.0,0.0,88.0,26.0,60.0,18.0,18.0,5.0,34.0,8.0,51.0,17.0,21.0,7.0,0.0,0.0,97,27,4.0,1.0,1.0,1.0,15.0,3.0,29.0,6.0,10.0,2.0,72,19,28.0,10.0,63.0,16.0,27.0,8.0,8.0,2.0
0.0,0.0,27.0,7.0,16.0,4.0,4.0,1.0,6.0,2.0,50.0,14.0,11.0,3.0,0.0,0.0,56,16,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,6.0,2.0,49,13,25.0,6.0,14.0,4.0,12.0,3.0,4.0,1.0
0.0,0.0,208.0,53.0,134.0,35.0,32.0,8.0,93.0,25.0,240.0,64.0,41.0,12.0,5.0,1.0,255,64,12.0,4.0,10.0,3.0,48.0,13.0,28.0,7.0,22.0,6.0,152,38,80.0,22.0,157.0,42.0,70.0,16.0,13.0,3.0
0.0,0.0,48.0,15.0,30.0,9.0,11.0,3.0,4.0,1.0,153.0,43.0,15.0,4.0,0.0,0.0,75,23,0.0,0.0,3.0,1.0,11.0,3.0,10.0,4.0,15.0,4.0,82,22,33.0,10.0,39.0,11.0,27.0,8.0,5.0,1.0
0.0,0.0,14.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,29.0,8.0,27.0,7.0,2.0,1.0,115,32,0.0,0.0,8.0,2.0,4.0,1.0,9.0,2.0,21.0,6.0,24,6,10.0,3.0,52.0,15.0,11.0,3.0,0.0,0.0
0.0,0.0,75.0,19.0,38.0,9.0,5.0,1.0,0.0,0.0,81.0,20.0,20.0,5.0,0.0,0.0,61,15,0.0,0.0,12.0,3.0,3.0,1.0,9.0,2.0,15.0,4.0,40,9,39.0,10.0,76.0,19.0,27.0,7.0,0.0,0.0
0.0,0.0,8.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,19.0,5.0,3.0,1.0,4.0,1.0,34,11,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,1.0,18,5,4.0,2.0,7.0,2.0,6.0,2.0,0.0,0.0
0.0,0.0,25.0,7.0,11.0,4.0,0.0,0.0,2.0,1.0,19.0,6.0,9.0,3.0,0.0,0.0,35,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,14,6,13.0,4.0,27.0,7.0,16.0,5.0,0.0,0.0
0.0,0.0,54.0,15.0,45.0,13.0,4.0,1.0,4.0,1.0,18.0,5.0,0.0,0.0,0.0,0.0,18,5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,5,51.0,14.0,0.0,0.0,12.0,3.0,0.0,0.0
0.0,0.0,195.0,53.0,139.0,40.0,58.0,15.0,114.0,30.0,306.0,82.0,35.0,10.0,5.0,1.0,355,95,15.0,5.0,0.0,0.0,42.0,11.0,85.0,20.0,16.0,5.0,221,58,90.0,25.0,116.0,32.0,63.0,15.0,13.0,4.0
0.0,0.0,64.0,25.0,22.0,9.0,2.0,1.0,27.0,9.0,68.0,26.0,25.0,8.0,0.0,0.0,126,37,6.0,2.0,7.0,2.0,29.0,9.0,8.0,3.0,42.0,15.0,42,16,39.0,11.0,101.0,33.0,17.0,7.0,0.0,0.0
0.0,0.0,24.0,8.0,12.0,5.0,0.0,0.0,6.0,2.0,64.0,21.0,35.0,10.0,2.0,1.0,139,41,4.0,1.0,18.0,5.0,7.0,2.0,17.0,5.0,31.0,9.0,59,17,15.0,4.0,46.0,12.0,31.0,8.0,6.0,2.0
0.0,0.0,282.0,83.0,113.0,34.0,7.0,2.0,6.0,2.0,119.0,38.0,76.0,20.0,0.0,0.0,159,47,10.0,4.0,0.0,0.0,65.0,20.0,9.0,3.0,22.0,6.0,89,25,84.0,27.0,180.0,52.0,52.0,15.0,17.0,5.0
0.0,0.0,16.0,4.0,7.0,2.0,0.0,0.0,3.0,1.0,42.0,11.0,0.0,0.0,4.0,1.0,254,68,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,3.0,1.0,74,19,5.0,2.0,8.0,2.0,21.0,6.0,5.0,1.0
0.0,0.0,67.0,21.0,48.0,14.0,11.0,3.0,19.0,6.0,53.0,19.0,14.0,3.0,0.0,0.0,73,18,5.0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,10.0,3.0,37,12,53.0,15.0,35.0,12.0,19.0,5.0,0.0,0.0
0.0,0.0,30.0,9.0,15.0,5.0,0.0,0.0,6.0,2.0,167.0,48.0,23.0,6.0,7.0,2.0,147,37,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,12.0,3.0,86,25,10.0,3.0,26.0,7.0,19.0,6.0,4.0,1.0
0.0,0.0,19.0,5.0,15.0,4.0,5.0,1.0,0.0,0.0,6.0,2.0,15.0,3.0,8.0,2.0,71,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,8,19.0,5.0,5.0,1.0,11.0,3.0,5.0,1.0
0.0,0.0,260.0,75.0,120.0,36.0,48.0,12.0,63.0,20.0,364.0,100.0,142.0,36.0,39.0,8.0,668,162,17.0,6.0,24.0,7.0,71.0,17.0,41.0,11.0,92.0,24.0,227,58,125.0,33.0,300.0,83.0,93.0,22.0,17.0,4.0
0.0,0.0,76.0,22.0,42.0,11.0,3.0,1.0,5.0,2.0,43.0,12.0,9.0,3.0,0.0,0.0,43,12,0.0,0.0,0.0,0.0,14.0,3.0,5.0,1.0,2.0,1.0,26,7,58.0,13.0,49.0,16.0,29.0,7.0,0.0,0.0
0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,24.0,7.0,4.0,1.0,124,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,40,12,2.0,1.0,17.0,6.0,12.0,3.0,0.0,0.0
0.0,0.0,109.0,31.0,57.0,15.0,9.0,3.0,28.0,8.0,192.0,54.0,21.0,6.0,0.0,0.0,265,73,4.0,1.0,0.0,0.0,15.0,4.0,18.0,5.0,14.0,4.0,207,55,37.0,9.0,106.0,29.0,62.0,16.0,13.0,5.0
0.0,0.0,8.0,2.0,14.0,3.0,0.0,0.0,0.0,0.0,27.0,6.0,16.0,4.0,0.0,0.0,57,13,0.0,0.0,0.0,0.0,5.0,1.0,8.0,2.0,5.0,1.0,30,7,20.0,5.0,31.0,7.0,9.0,2.0,0.0,0.0
0.0,0.0,34.0,8.0,12.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,24,7,0.0,0.0,0.0,0.0,13.0,4.0,3.0,1.0,9.0,2.0,26,6,15.0,4.0,31.0,8.0,13.0,3.0,0.0,0.0
0.0,0.0,13.0,6.0,6.0,2.0,0.0,0.0,1.0,1.0,5.0,3.0,8.0,2.0,0.0,0.0,33,11,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,10.0,3.0,12,4,9.0,3.0,16.0,7.0,15.0,6.0,0.0,0.0
0.0,0.0,16.0,5.0,0.0,0.0,4.0,1.0,4.0,1.0,85.0,21.0,7.0,2.0,0.0,0.0,59,15,0.0,0.0,0.0,0.0,12.0,3.0,7.0,2.0,5.0,2.0,86,23,1.0,1.0,30.0,8.0,13.0,4.0,0.0,0.0
0.0,0.0,39.0,11.0,12.0,3.0,5.0,1.0,22.0,5.0,35.0,10.0,10.0,5.0,0.0,0.0,46,14,4.0,1.0,0.0,0.0,15.0,4.0,8.0,2.0,23.0,8.0,30,8,5.0,2.0,56.0,15.0,15.0,5.0,0.0,0.0
0.0,0.0,22.0,6.0,14.0,4.0,0.0,0.0,0.0,0.0,13.0,4.0,8.0,2.0,0.0,0.0,60,17,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,27,9,10.0,3.0,7.0,2.0,31.0,9.0,0.0,0.0
0.0,0.0,62.0,16.0,23.0,6.0,3.0,1.0,16.0,4.0,47.0,14.0,13.0,4.0,0.0,0.0,44,13,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,1.0,43,12,31.0,7.0,46.0,12.0,21.0,6.0,0.0,0.0
0.0,0.0,37.0,11.0,12.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,1.0,0.0,0.0,25,10,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,12,4,17.0,7.0,29.0,10.0,3.0,1.0,0.0,0.0
0.0,0.0,118.0,37.0,94.0,29.0,13.0,6.0,60.0,23.0,119.0,41.0,30.0,9.0,5.0,1.0,191,59,12.0,5.0,1.0,1.0,39.0,14.0,41.0,13.0,21.0,6.0,67,19,93.0,27.0,68.0,24.0,44.0,12.0,2.0,1.0
0.0,0.0,47.0,12.0,37.0,9.0,8.0,2.0,25.0,7.0,30.0,8.0,5.0,1.0,0.0,0.0,31,8,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,0.0,0.0,25,6,24.0,6.0,25.0,7.0,14.0,3.0,0.0,0.0
0.0,0.0,262.0,75.0,118.0,35.0,0.0,0.0,0.0,0.0,40.0,12.0,43.0,12.0,0.0,0.0,71,17,0.0,0.0,5.0,1.0,13.0,3.0,3.0,1.0,0.0,0.0,40,11,94.0,25.0,79.0,21.0,45.0,10.0,32.0,8.0
0.0,0.0,74.0,23.0,39.0,12.0,9.0,2.0,9.0,2.0,55.0,17.0,33.0,8.0,0.0,0.0,210,49,0.0,0.0,4.0,1.0,5.0,1.0,6.0,2.0,28.0,7.0,76,20,19.0,6.0,97.0,28.0,61.0,15.0,0.0,0.0
0.0,0.0,105.0,28.0,66.0,18.0,5.0,1.0,2.0,1.0,28.0,8.0,19.0,5.0,0.0,0.0,50,12,0.0,0.0,5.0,1.0,7.0,2.0,5.0,2.0,0.0,0.0,53,12,85.0,22.0,38.0,11.0,36.0,10.0,0.0,0.0
0.0,0.0,47.0,15.0,31.0,10.0,5.0,2.0,12.0,4.0,97.0,34.0,36.0,10.0,5.0,1.0,140,40,8.0,3.0,0.0,0.0,6.0,2.0,4.0,1.0,6.0,2.0,63,18,35.0,11.0,57.0,21.0,18.0,5.0,4.0,1.0
0.0,0.0,277.0,69.0,147.0,36.0,66.0,15.0,101.0,25.0,266.0,70.0,94.0,24.0,9.0,2.0,340,83,11.0,3.0,5.0,1.0,56.0,15.0,80.0,19.0,29.0,7.0,166,40,142.0,34.0,203.0,51.0,97.0,23.0,18.0,4.0
0.0,0.0,62.0,19.0,15.0,6.0,6.0,2.0,23.0,7.0,133.0,39.0,43.0,11.0,0.0,0.0,384,103,4.0,1.0,16.0,4.0,25.0,5.0,14.0,5.0,32.0,8.0,163,43,11.0,5.0,125.0,31.0,46.0,15.0,6.0,2.0
0.0,0.0,19.0,6.0,15.0,4.0,0.0,0.0,0.0,0.0,33.0,8.0,14.0,3.0,4.0,1.0,92,24,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,35,9,9.0,3.0,12.0,3.0,32.0,8.0,3.0,1.0
0.0,0.0,60.0,16.0,27.0,8.0,10.0,3.0,30.0,8.0,49.0,15.0,21.0,5.0,0.0,0.0,135,35,9.0,2.0,11.0,3.0,12.0,3.0,25.0,7.0,10.0,3.0,87,21,35.0,11.0,92.0,23.0,32.0,8.0,12.0,3.0
0.0,0.0,33.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,21.0,6.0,25.0,6.0,0.0,0.0,82,21,0.0,0.0,6.0,2.0,13.0,4.0,0.0,0.0,28.0,7.0,38,10,4.0,2.0,53.0,13.0,8.0,2.0,0.0,0.0
0.0,0.0,42.0,20.0,11.0,7.0,0.0,0.0,2.0,2.0,38.0,18.0,27.0,10.0,9.0,2.0,78,31,4.0,2.0,24.0,6.0,111.0,46.0,1.0,1.0,11.0,3.0,30,12,36.0,14.0,68.0,24.0,11.0,4.0,4.0,1.0
0.0,0.0,184.0,51.0,99.0,28.0,52.0,14.0,88.0,25.0,156.0,55.0,53.0,15.0,0.0,0.0,360,108,7.0,2.0,5.0,2.0,33.0,9.0,61.0,17.0,18.0,7.0,175,53,67.0,19.0,141.0,42.0,75.0,20.0,14.0,4.0
0.0,0.0,28.0,9.0,8.0,3.0,5.0,1.0,5.0,1.0,40.0,12.0,8.0,2.0,3.0,1.0,54,17,6.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,21,7,14.0,4.0,25.0,8.0,11.0,3.0,0.0,0.0
0.0,0.0,8.0,4.0,11.0,3.0,7.0,3.0,12.0,8.0,18.0,13.0,0.0,0.0,0.0,0.0,34,9,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,16,5,3.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0
0.0,0.0,41.0,10.0,15.0,4.0,0.0,0.0,6.0,2.0,112.0,29.0,26.0,7.0,14.0,4.0,263,66,7.0,2.0,4.0,1.0,6.0,2.0,15.0,4.0,17.0,4.0,102,26,20.0,5.0,35.0,11.0,47.0,12.0,9.0,2.0
0.0,0.0,50.0,14.0,8.0,2.0,0.0,0.0,0.0,0.0,21.0,6.0,22.0,7.0,0.0,0.0,78,21,0.0,0.0,12.0,3.0,13.0,4.0,7.0,2.0,26.0,8.0,19,5,15.0,4.0,76.0,22.0,15.0,4.0,0.0,0.0
0.0,0.0,98.0,24.0,110.0,28.0,82.0,22.0,167.0,44.0,120.0,31.0,1.0,1.0,0.0,0.0,98,25,25.0,6.0,0.0,0.0,57.0,17.0,46.0,13.0,11.0,3.0,57,14,72.0,18.0,86.0,24.0,17.0,4.0,0.0,0.0
0.0,0.0,10.0,3.0,8.0,2.0,4.0,1.0,0.0,0.0,19.0,6.0,3.0,1.0,2.0,1.0,37,10,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,12.0,3.0,10,3,4.0,1.0,6.0,2.0,6.0,2.0,0.0,0.0
0.0,0.0,263.0,72.0,84.0,23.0,0.0,0.0,0.0,0.0,18.0,7.0,59.0,19.0,0.0,0.0,79,23,0.0,0.0,4.0,1.0,18.0,6.0,0.0,0.0,19.0,8.0,46,13,68.0,17.0,162.0,45.0,48.0,12.0,3.0,1.0
0.0,0.0,25.0,6.0,13.0,3.0,4.0,1.0,4.0,1.0,23.0,5.0,17.0,4.0,0.0,0.0,59,14,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,22,5,20.0,4.0,22.0,5.0,18.0,4.0,5.0,1.0
0.0,0.0,261.0,77.0,155.0,45.0,60.0,17.0,70.0,21.0,242.0,74.0,61.0,16.0,0.0,0.0,243,65,15.0,5.0,8.0,2.0,26.0,8.0,65.0,18.0,26.0,9.0,145,41,149.0,44.0,153.0,44.0,65.0,17.0,0.0,0.0
0.0,0.0,266.0,72.0,117.0,31.0,45.0,13.0,86.0,28.0,247.0,74.0,34.0,10.0,0.0,0.0,133,32,13.0,5.0,1.0,1.0,35.0,9.0,44.0,14.0,21.0,5.0,94,24,110.0,28.0,126.0,32.0,53.0,13.0,5.0,1.0
0.0,0.0,22.0,6.0,10.0,3.0,0.0,0.0,0.0,0.0,10.0,3.0,13.0,4.0,5.0,1.0,23,7,4.0,1.0,0.0,0.0,54.0,17.0,0.0,0.0,0.0,0.0,2,1,21.0,6.0,33.0,10.0,0.0,0.0,0.0,0.0
0.0,0.0,117.0,35.0,46.0,13.0,13.0,4.0,14.0,4.0,156.0,47.0,53.0,14.0,0.0,0.0,242,63,4.0,1.0,4.0,1.0,13.0,4.0,10.0,3.0,36.0,10.0,106,28,57.0,16.0,120.0,36.0,43.0,12.0,0.0,0.0
0.0,0.0,17.0,5.0,16.0,4.0,4.0,1.0,22.0,7.0,35.0,12.0,6.0,2.0,0.0,0.0,34,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,10,3,3.0,1.0,26.0,7.0,0.0,0.0,0.0,0.0
0.0,0.0,253.0,78.0,115.0,36.0,0.0,0.0,3.0,1.0,67.0,22.0,70.0,20.0,0.0,0.0,319,96,3.0,1.0,7.0,2.0,20.0,6.0,8.0,3.0,15.0,4.0,96,32,108.0,29.0,141.0,44.0,101.0,25.0,33.0,9.0
0.0,0.0,56.0,14.0,26.0,6.0,0.0,0.0,0.0,0.0,72.0,19.0,15.0,4.0,0.0,0.0,43,12,0.0,0.0,7.0,2.0,12.0,4.0,10.0,3.0,16.0,4.0,65,17,39.0,10.0,27.0,8.0,24.0,6.0,5.0,1.0
0.0,0.0,18.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0,42.0,10.0,15.0,3.0,0.0,0.0,62,13,0.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,10.0,2.0,8,2,10.0,2.0,45.0,9.0,10.0,2.0,0.0,0.0
0.0,0.0,119.0,34.0,65.0,19.0,16.0,4.0,21.0,6.0,129.0,39.0,13.0,4.0,0.0,0.0,138,39,4.0,1.0,7.0,2.0,9.0,3.0,24.0,7.0,36.0,10.0,95,27,70.0,18.0,87.0,25.0,61.0,16.0,4.0,1.0
0.0,0.0,129.0,31.0,56.0,12.0,0.0,0.0,14.0,3.0,97.0,25.0,69.0,18.0,0.0,0.0,283,66,5.0,1.0,0.0,0.0,17.0,4.0,9.0,2.0,28.0,8.0,104,24,44.0,11.0,120.0,30.0,56.0,13.0,4.0,1.0
0.0,0.0,101.0,29.0,41.0,13.0,3.0,1.0,11.0,3.0,21.0,7.0,5.0,2.0,0.0,0.0,70,22,4.0,1.0,3.0,1.0,13.0,4.0,10.0,3.0,21.0,6.0,31,10,39.0,11.0,95.0,27.0,25.0,8.0,6.0,2.0
0.0,0.0,157.0,41.0,89.0,22.0,27.0,7.0,47.0,12.0,112.0,32.0,30.0,9.0,0.0,0.0,171,47,4.0,1.0,0.0,0.0,22.0,6.0,54.0,13.0,12.0,3.0,99,28,66.0,16.0,103.0,29.0,56.0,13.0,23.0,6.0
0.0,0.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,5.0,13.0,4.0,0.0,0.0,30,8,0.0,0.0,0.0,0.0,9.0,3.0,4.0,1.0,8.0,3.0,15,5,0.0,0.0,22.0,7.0,3.0,1.0,0.0,0.0
0.0,0.0,82.0,23.0,31.0,9.0,14.0,5.0,20.0,7.0,130.0,42.0,49.0,13.0,5.0,2.0,223,63,4.0,1.0,8.0,2.0,4.0,2.0,7.0,3.0,22.0,6.0,73,21,36.0,10.0,114.0,33.0,36.0,9.0,6.0,2.0
0.0,0.0,28.0,10.0,24.0,8.0,0.0,0.0,4.0,2.0,129.0,45.0,13.0,4.0,5.0,2.0,273,94,2.0,1.0,8.0,2.0,0.0,0.0,13.0,4.0,23.0,7.0,163,56,10.0,4.0,47.0,15.0,38.0,12.0,10.0,4.0
0.0,0.0,90.0,26.0,41.0,13.0,14.0,4.0,26.0,9.0,126.0,38.0,27.0,7.0,0.0,0.0,124,40,13.0,4.0,0.0,0.0,12.0,3.0,4.0,2.0,6.0,2.0,75,23,53.0,16.0,113.0,30.0,28.0,9.0,0.0,0.0
0.0,0.0,251.0,65.0,222.0,60.0,92.0,26.0,263.0,76.0,529.0,141.0,34.0,10.0,0.0,0.0,328,90,45.0,13.0,4.0,2.0,34.0,13.0,102.0,26.0,19.0,5.0,225,54,112.0,29.0,120.0,35.0,72.0,17.0,24.0,7.0
0.0,0.0,57.0,26.0,32.0,13.0,11.0,3.0,19.0,6.0,73.0,28.0,24.0,9.0,3.0,1.0,127,49,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,19.0,7.0,69,25,19.0,9.0,65.0,26.0,36.0,10.0,1.0,1.0
0.0,0.0,161.0,40.0,73.0,18.0,10.0,2.0,12.0,3.0,192.0,45.0,57.0,13.0,0.0,0.0,142,32,0.0,0.0,13.0,3.0,9.0,2.0,19.0,4.0,14.0,3.0,93,22,55.0,13.0,120.0,29.0,23.0,5.0,0.0,0.0
0.0,0.0,13.0,8.0,3.0,3.0,0.0,0.0,1.0,1.0,6.0,4.0,12.0,4.0,0.0,0.0,43,13,0.0,0.0,4.0,1.0,7.0,3.0,1.0,1.0,17.0,6.0,19,7,8.0,4.0,25.0,14.0,6.0,2.0,0.0,0.0
0.0,0.0,211.0,60.0,87.0,26.0,58.0,14.0,54.0,13.0,272.0,74.0,90.0,23.0,8.0,2.0,238,61,11.0,3.0,16.0,4.0,60.0,15.0,53.0,14.0,32.0,8.0,126,36,87.0,22.0,187.0,51.0,66.0,16.0,17.0,4.0
0.0,0.0,38.0,10.0,0.0,0.0,4.0,1.0,13.0,4.0,16.0,5.0,5.0,1.0,0.0,0.0,48,11,4.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,12.0,3.0,17,4,12.0,4.0,30.0,9.0,13.0,3.0,0.0,0.0
0.0,0.0,172.0,49.0,84.0,26.0,0.0,0.0,0.0,0.0,60.0,16.0,17.0,7.0,0.0,0.0,42,13,3.0,1.0,4.0,1.0,13.0,3.0,5.0,1.0,3.0,1.0,35,9,71.0,21.0,63.0,16.0,47.0,12.0,6.0,2.0
0.0,0.0,19.0,8.0,10.0,4.0,4.0,1.0,4.0,1.0,29.0,9.0,13.0,3.0,0.0,0.0,42,12,0.0,0.0,4.0,1.0,6.0,2.0,0.0,0.0,23.0,6.0,37,11,1.0,1.0,45.0,15.0,3.0,1.0,0.0,0.0
0.0,0.0,75.0,18.0,21.0,5.0,0.0,0.0,20.0,5.0,41.0,10.0,23.0,6.0,0.0,0.0,50,13,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,20.0,5.0,43,11,30.0,7.0,61.0,15.0,18.0,4.0,0.0,0.0
0.0,0.0,24.0,5.0,10.0,2.0,8.0,2.0,8.0,2.0,12.0,3.0,5.0,1.0,5.0,1.0,47,11,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,15,4,24.0,5.0,14.0,3.0,14.0,3.0,0.0,0.0
0.0,0.0,78.0,22.0,29.0,8.0,0.0,0.0,4.0,2.0,129.0,34.0,47.0,13.0,9.0,2.0,245,59,7.0,2.0,25.0,6.0,38.0,10.0,19.0,5.0,24.0,5.0,85,22,73.0,19.0,78.0,20.0,69.0,16.0,15.0,4.0
0.0,0.0,357.0,98.0,197.0,56.0,32.0,10.0,78.0,25.0,351.0,114.0,43.0,14.0,0.0,0.0,201,67,15.0,5.0,9.0,2.0,108.0,35.0,37.0,11.0,41.0,11.0,140,42,191.0,50.0,207.0,58.0,93.0,26.0,20.0,6.0
0.0,0.0,104.0,27.0,53.0,14.0,12.0,3.0,15.0,4.0,65.0,17.0,16.0,4.0,0.0,0.0,71,18,4.0,1.0,0.0,0.0,0.0,0.0,16.0,4.0,10.0,3.0,58,15,23.0,7.0,55.0,15.0,16.0,4.0,13.0,3.0
0.0,0.0,266.0,89.0,184.0,58.0,39.0,12.0,86.0,28.0,264.0,87.0,53.0,19.0,7.0,2.0,326,102,15.0,5.0,31.0,9.0,80.0,25.0,85.0,25.0,45.0,12.0,153,47,173.0,53.0,190.0,59.0,116.0,33.0,25.0,9.0
0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,17.0,5.0,0.0,0.0,40,11,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0,3.0,15,4,0.0,0.0,11.0,3.0,12.0,3.0,0.0,0.0
0.0,0.0,160.0,40.0,80.0,20.0,48.0,12.0,42.0,11.0,181.0,51.0,36.0,10.0,0.0,0.0,193,53,7.0,2.0,5.0,1.0,3.0,1.0,25.0,7.0,21.0,5.0,132,37,59.0,16.0,151.0,40.0,30.0,7.0,3.0,1.0
0.0,0.0,272.0,88.0,128.0,42.0,7.0,2.0,34.0,15.0,203.0,90.0,70.0,23.0,3.0,2.0,288,103,9.0,5.0,14.0,5.0,40.0,17.0,20.0,7.0,44.0,14.0,104,38,131.0,44.0,193.0,66.0,91.0,27.0,16.0,7.0
0.0,0.0,241.0,86.0,95.0,36.0,5.0,2.0,28.0,11.0,454.0,167.0,164.0,56.0,62.0,20.0,1223,410,10.0,3.0,35.0,12.0,58.0,19.0,55.0,18.0,94.0,34.0,341,123,116.0,41.0,355.0,126.0,131.0,42.0,10.0,4.0
0.0,0.0,58.0,15.0,34.0,8.0,5.0,1.0,5.0,1.0,12.0,3.0,13.0,3.0,0.0,0.0,26,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,13,4,26.0,7.0,32.0,8.0,15.0,4.0,0.0,0.0
0.0,0.0,51.0,14.0,36.0,10.0,14.0,3.0,17.0,4.0,70.0,19.0,39.0,10.0,3.0,1.0,144,37,0.0,0.0,8.0,2.0,3.0,1.0,2.0,1.0,12.0,3.0,31,9,34.0,10.0,54.0,14.0,37.0,10.0,3.0,1.0
0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,9.0,4.0,0.0,0.0,44,17,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,5,3,3.0,1.0,12.0,6.0,3.0,3.0,0.0,0.0
0.0,0.0,231.0,91.0,137.0,51.0,32.0,13.0,64.0,26.0,201.0,78.0,29.0,14.0,2.0,1.0,160,56,14.0,6.0,5.0,2.0,40.0,17.0,42.0,16.0,27.0,9.0,91,31,135.0,51.0,118.0,47.0,49.0,16.0,14.0,5.0
0.0,0.0,154.0,41.0,85.0,23.0,0.0,0.0,9.0,2.0,212.0,57.0,45.0,11.0,0.0,0.0,326,86,4.0,1.0,32.0,8.0,37.0,11.0,47.0,12.0,47.0,12.0,167,46,89.0,26.0,139.0,37.0,76.0,22.0,23.0,5.0
